acquisition,RX_level,RX_difference
9075,-79.939682,8.883935
9075,-79.939682,8.883935
9076,-79.939682,8.883935
9076,-79.883331,9.657883
9077,-79.883331,9.657883
9077,-79.883331,9.657883
9078,-80.155624,10.689133
9078,-80.155624,10.689133
9079,-80.155624,10.689133
9079,-79.961341,10.913224
9080,-79.961341,10.913224
9080,-79.961341,10.913224
9081,-80.076866,8.755974
9081,-80.076866,8.755974
9082,-80.076866,8.755974
9082,-79.670036,9.864434
9083,-79.670036,9.864434
9083,-79.670036,9.864434
9084,-79.728813,10.505761
9084,-79.728813,10.505761
9085,-79.728813,10.505761
9085,-80.130149,10.92878
9086,-80.130149,10.92878
9086,-80.130149,10.92878
9087,-80.116065,10.656304
9087,-80.116065,10.656304
9088,-80.116065,10.656304
9088,-80.076866,10.6279
9089,-80.076866,10.6279
9089,-80.076866,10.6279
9090,-79.713401,8.961365
9090,-79.713401,8.961365
9091,-79.713401,8.961365
9091,-79.749443,9.880219
9092,-79.749443,9.880219
9092,-79.749443,9.880219
9093,-80.032493,10.178032
9093,-80.032493,10.178032
9094,-80.032493,10.178032
9094,-80.010475,10.695672
9095,-80.010475,10.695672
9095,-80.010475,10.695672
9096,-80.024223,8.475106
9096,-80.024223,8.475106
9097,-80.024223,8.475106
9097,-79.749443,10.349259
9098,-79.749443,10.349259
9098,-79.749443,10.349259
9099,-79.843521,10.656983
9099,-79.843521,10.656983
9100,-79.843521,10.656983
9100,-79.749443,10.635865
9101,-79.749443,10.635865
9101,-79.749443,10.635865
9102,-80.074073,9.489571
9102,-80.074073,9.489571
9103,-80.074073,9.489571
9103,-79.864707,9.963318
9104,-79.864707,9.963318
9104,-79.864707,9.963318
9105,-79.964057,10.348282
9105,-79.964057,10.348282
9106,-79.964057,10.348282
9106,-79.759796,9.016999
9107,-79.759796,9.016999
9107,-79.759796,9.016999
9108,-80.07965,9.855286
9108,-80.07965,9.855286
9109,-80.07965,9.855286
9109,-79.918128,10.526055
9110,-79.918128,10.526055
9110,-79.918128,10.526055
9111,-79.830329,10.848633
9111,-79.830329,10.848633
9112,-79.830329,10.848633
9112,-79.721099,10.02192
9113,-79.721099,10.02192
9113,-79.721099,10.02192
9114,-79.830329,10.330338
9114,-79.830329,10.330338
9115,-79.830329,10.330338
9115,-80.060173,10.465989
9116,-80.060173,10.465989
9116,-80.060173,10.465989
9117,-79.891334,9.815316
9117,-79.891334,9.815316
9118,-79.891334,9.815316
9118,-79.741699,10.297822
9119,-79.741699,10.297822
9119,-79.741699,10.297822
9120,-79.928886,10.273598
9120,-79.928886,10.273598
9121,-79.928886,10.273598
9121,-79.78318,9.642739
9122,-79.78318,9.642739
9122,-79.78318,9.642739
9123,-79.817184,10.491196
9123,-79.817184,10.491196
9124,-79.817184,10.491196
9124,-79.715972,9.711037
9125,-79.715972,9.711037
9125,-79.715972,9.711037
9126,-79.955917,10.170319
9126,-79.955917,10.170319
9127,-79.955917,10.170319
9127,-79.832969,10.164498
9128,-79.832969,10.164498
9128,-79.832969,10.164498
9129,-79.741699,9.01867
9129,-79.741699,9.01867
9130,-79.741699,9.01867
9130,-79.827697,10.593552
9131,-79.827697,10.593552
9131,-79.827697,10.593552
9132,-79.977653,10.265542
9132,-79.977653,10.265542
9133,-79.977653,10.265542
9133,-79.950492,9.575364
9134,-79.950492,9.575364
9134,-79.950492,9.575364
9135,-79.832969,10.809823
9135,-79.832969,10.809823
9136,-79.832969,10.809823
9136,-80.238731,8.960404
9137,-80.238731,8.960404
9137,-80.238731,8.960404
9138,-80.04631,10.083664
9138,-80.04631,10.083664
9139,-80.04631,10.083664
9139,-79.910072,10.741532
9140,-79.910072,10.741532
9140,-79.910072,10.741532
9141,-79.875335,11.072449
9141,-79.875335,11.072449
9142,-79.875335,11.072449
9142,-79.953201,10.410782
9143,-79.953201,10.410782
9143,-79.953201,10.410782
9144,-80.051849,10.931633
9144,-80.051849,10.931633
9145,-80.051849,10.931633
9145,-79.972206,9.382714
9146,-79.972206,9.382714
9146,-79.972206,9.382714
9147,-79.830329,10.293488
9147,-79.830329,10.293488
9148,-79.830329,10.293488
9148,-80.04631,8.54303
9149,-80.04631,8.54303
9149,-80.04631,8.54303
9150,-79.84616,9.500329
9150,-79.84616,9.500329
9151,-79.84616,9.500329
9151,-79.744277,10.498803
9152,-79.744277,10.498803
9152,-79.744277,10.498803
9153,-80.068511,9.274735
9153,-80.068511,9.274735
9154,-80.068511,9.274735
9154,-79.972206,9.865128
9155,-79.972206,9.865128
9155,-79.972206,9.865128
9156,-79.910072,11.030907
9156,-79.910072,11.030907
9157,-79.910072,11.030907
9157,-79.685295,10.84034
9158,-79.685295,10.84034
9158,-79.685295,10.84034
9159,-79.811935,9.853882
9159,-79.811935,9.853882
9160,-79.811935,9.853882
9160,-80.065727,10.668213
9161,-80.065727,10.668213
9161,-80.065727,10.668213
9162,-79.942382,11.188508
9162,-79.942382,11.188508
9163,-79.942382,11.188508
9163,-79.931579,10.463173
9164,-79.931579,10.463173
9164,-79.931579,10.463173
9165,-79.736541,10.264191
9165,-79.736541,10.264191
9166,-79.736541,10.264191
9166,-79.796226,9.030121
9167,-79.796226,9.030121
9167,-79.796226,9.030121
9168,-80.085235,10.152596
9168,-80.085235,10.152596
9169,-80.085235,10.152596
9169,-79.991302,10.850747
9170,-79.991302,10.850747
9170,-79.991302,10.850747
9171,-80.082443,9.353463
9171,-80.082443,9.353463
9172,-80.082443,9.353463
9172,-79.619567,10.47548
9173,-79.619567,10.47548
9173,-79.619567,10.47548
9174,-79.60704,9.576409
9174,-79.60704,9.576409
9175,-79.60704,9.576409
9175,-80.130149,10.272133
9176,-80.130149,10.272133
9176,-80.130149,10.272133
9177,-80.071289,10.588936
9177,-80.071289,10.588936
9178,-80.071289,10.588936
9178,-80.124511,9.444779
9179,-80.124511,9.444779
9179,-80.124511,9.444779
9180,-79.814559,10.348114
9180,-79.814559,10.348114
9181,-79.814559,10.348114
9181,-79.749443,8.801232
9182,-79.749443,8.801232
9182,-79.749443,8.801232
9183,-80.118881,10.61065
9183,-80.118881,10.61065
9184,-80.118881,10.61065
9184,-79.90203,10.657319
9185,-79.90203,10.657319
9185,-79.90203,10.657319
9186,-80.057395,9.155175
9186,-80.057395,9.155175
9187,-80.057395,9.155175
9187,-79.685295,10.065972
9188,-79.685295,10.065972
9188,-79.685295,10.065972
9189,-79.76239,8.287247
9189,-79.76239,8.287247
9190,-79.76239,8.287247
9190,-79.910072,10.457268
9191,-79.910072,10.457268
9191,-79.910072,10.457268
9192,-80.032493,10.685677
9192,-80.032493,10.685677
9193,-80.032493,10.685677
9193,-80.013221,9.062172
9194,-80.013221,9.062172
9194,-80.013221,9.062172
9195,-79.715972,10.444397
9195,-79.715972,10.444397
9196,-79.715972,10.444397
9196,-79.883331,9.746514
9197,-79.883331,9.746514
9197,-79.883331,9.746514
9198,-79.958625,10.12658
9198,-79.958625,10.12658
9199,-79.958625,10.12658
9199,-80.04354,11.037873
9200,-80.04354,11.037873
9200,-80.04354,11.037873
9201,-79.91275,8.963837
9201,-79.91275,8.963837
9202,-79.91275,8.963837
9202,-79.994033,10.606598
9203,-79.994033,10.606598
9203,-79.994033,10.606598
9204,-79.9235,8.363022
9204,-79.9235,8.363022
9205,-79.9235,8.363022
9205,-79.899353,9.834176
9206,-79.899353,9.834176
9206,-79.899353,9.834176
9207,-79.90203,10.289597
9207,-79.90203,10.289597
9208,-79.90203,10.289597
9208,-79.880661,8.702897
9209,-79.880661,8.702897
9209,-79.880661,8.702897
9210,-79.880661,10.053856
9210,-79.880661,10.053856
9211,-79.880661,10.053856
9211,-79.991302,10.850419
9212,-79.991302,10.850419
9212,-79.991302,10.850419
9213,-79.894004,9.634446
9213,-79.894004,9.634446
9214,-79.894004,9.634446
9214,-80.021469,10.43956
9215,-80.021469,10.43956
9215,-80.021469,10.43956
9216,-79.991302,9.03743
9216,-79.991302,9.03743
9217,-79.991302,9.03743
9217,-79.907386,10.434731
9218,-79.907386,10.434731
9218,-79.907386,10.434731
9219,-80.127334,9.090882
9219,-80.127334,9.090882
9220,-80.127334,9.090882
9220,-79.880661,10.741066
9221,-79.880661,10.741066
9221,-79.880661,10.741066
9222,-79.907386,11.467705
9222,-79.907386,11.467705
9223,-79.907386,11.467705
9223,-80.071289,10.076874
9224,-80.071289,10.076874
9224,-80.071289,10.076874
9225,-79.675117,11.125191
9225,-79.675117,11.125191
9226,-79.675117,11.125191
9226,-79.988571,10.768158
9227,-79.988571,10.768158
9227,-79.988571,10.768158
9228,-79.950492,11.618226
9228,-79.950492,11.618226
9229,-79.950492,11.618226
9229,-79.891334,10.590127
9230,-79.891334,10.590127
9230,-79.891334,10.590127
9231,-80.135803,8.834176
9231,-80.135803,8.834176
9232,-80.135803,8.834176
9232,-79.953201,10.493241
9233,-79.953201,10.493241
9233,-79.953201,10.493241
9234,-79.796226,9.582154
9234,-79.796226,9.582154
9235,-79.796226,9.582154
9235,-80.035247,10.959321
9236,-80.035247,10.959321
9236,-80.035247,10.959321
9237,-79.888664,9.366105
9237,-79.888664,9.366105
9238,-79.888664,9.366105
9238,-80.207023,10.580002
9239,-80.207023,10.580002
9239,-80.207023,10.580002
9240,-80.135803,8.675911
9240,-80.135803,8.675911
9241,-80.135803,8.675911
9241,-79.983108,11.10064
9242,-79.983108,11.10064
9242,-79.983108,11.10064
9243,-80.021469,9.70871
9243,-80.021469,9.70871
9244,-80.021469,9.70871
9244,-80.051849,11.090943
9245,-80.051849,11.090943
9245,-80.051849,11.090943
9246,-80.071289,9.320778
9246,-80.071289,9.320778
9247,-80.071289,9.320778
9247,-79.744277,11.144867
9248,-79.744277,11.144867
9248,-79.744277,11.144867
9249,-79.78318,9.773232
9249,-79.78318,9.773232
9250,-79.78318,9.773232
9250,-79.862052,10.81968
9251,-79.862052,10.81968
9251,-79.862052,10.81968
9252,-80.038009,10.19529
9252,-80.038009,10.19529
9253,-80.038009,10.19529
9253,-79.907386,10.650475
9254,-79.907386,10.650475
9254,-79.907386,10.650475
9255,-79.744277,9.05478
9255,-79.744277,9.05478
9256,-79.744277,9.05478
9256,-79.915435,11.060044
9257,-79.915435,11.060044
9257,-79.915435,11.060044
9258,-79.870018,10.359658
9258,-79.870018,10.359658
9259,-79.870018,10.359658
9259,-80.116065,10.674767
9260,-80.116065,10.674767
9260,-80.116065,10.674767
9261,-79.999504,9.240647
9261,-79.999504,9.240647
9262,-79.999504,9.240647
9262,-79.936981,10.569375
9263,-79.936981,10.569375
9263,-79.936981,10.569375
9264,-80.09922,9.685669
9264,-80.09922,9.685669
9265,-80.09922,9.685669
9265,-80.032493,10.942673
9266,-80.032493,10.942673
9266,-80.032493,10.942673
9267,-79.867363,10.159859
9267,-79.867363,10.159859
9268,-79.867363,10.159859
9268,-79.840881,10.810906
9269,-79.840881,10.810906
9269,-79.840881,10.810906
9270,-80.049079,11.595726
9270,-80.049079,11.595726
9271,-80.049079,11.595726
9271,-79.928886,10.655571
9272,-79.928886,10.655571
9272,-79.928886,10.655571
9273,-79.945083,11.025032
9273,-79.945083,11.025032
9274,-79.945083,11.025032
9274,-79.988571,11.258271
9275,-79.988571,11.258271
9275,-79.988571,11.258271
9276,-80.004989,11.122651
9276,-80.004989,11.122651
9277,-80.004989,11.122651
9277,-79.604537,11.291176
9278,-79.604537,11.291176
9278,-79.604537,11.291176
9279,-79.955917,10.607949
9279,-79.955917,10.607949
9280,-79.955917,10.607949
9280,-79.939682,9.954239
9281,-79.939682,9.954239
9281,-79.939682,9.954239
9282,-79.950492,11.015046
9282,-79.950492,11.015046
9283,-79.950492,11.015046
9283,-80.054618,10.06588
9284,-80.054618,10.06588
9284,-80.054618,10.06588
9285,-79.746864,11.343789
9285,-79.746864,11.343789
9286,-79.746864,11.343789
9286,-79.91275,10.819573
9287,-79.91275,10.819573
9287,-79.91275,10.819573
9288,-80.130149,9.527504
9288,-80.130149,9.527504
9289,-80.130149,9.527504
9289,-80.207023,11.230233
9290,-80.207023,11.230233
9290,-80.207023,11.230233
9291,-80.090827,9.733056
9291,-80.090827,9.733056
9292,-80.090827,9.733056
9292,-79.788398,11.08667
9293,-79.788398,11.08667
9293,-79.788398,11.08667
9294,-79.647254,10.456543
9294,-79.647254,10.456543
9295,-79.647254,10.456543
9295,-80.038009,9.360314
9296,-80.038009,9.360314
9296,-80.038009,9.360314
9297,-80.215644,11.148537
9297,-80.215644,11.148537
9298,-80.215644,11.148537
9298,-79.939682,9.536278
9299,-79.939682,9.536278
9299,-79.939682,9.536278
9300,-79.91275,11.018845
9300,-79.91275,11.018845
9301,-79.91275,11.018845
9301,-79.791008,10.638817
9302,-79.791008,10.638817
9302,-79.791008,10.638817
9303,-79.974929,11.510148
9303,-79.974929,11.510148
9304,-79.974929,11.510148
9304,-80.152786,10.613602
9305,-80.152786,10.613602
9305,-80.152786,10.613602
9306,-80.021469,9.266457
9306,-80.021469,9.266457
9307,-80.021469,9.266457
9307,-79.757209,11.155175
9308,-79.757209,11.155175
9308,-79.757209,11.155175
9309,-79.93428,10.389237
9309,-79.93428,10.389237
9310,-79.93428,10.389237
9310,-80.166992,9.447312
9311,-80.166992,9.447312
9311,-80.166992,9.447312
9312,-80.118881,10.4534
9312,-80.118881,10.4534
9313,-80.118881,10.4534
9313,-79.904708,10.794266
9314,-79.904708,10.794266
9314,-79.904708,10.794266
9315,-79.796226,11.031785
9315,-79.796226,11.031785
9316,-79.796226,11.031785
9316,-79.798843,10.831391
9317,-79.798843,10.831391
9317,-79.798843,10.831391
9318,-80.212768,10.1316
9318,-80.212768,10.1316
9319,-80.212768,10.1316
9319,-80.021469,9.440217
9320,-80.021469,9.440217
9320,-80.021469,9.440217
9321,-79.991302,11.171654
9321,-79.991302,11.171654
9322,-79.991302,11.171654
9322,-80.035247,10.135323
9323,-80.035247,10.135323
9323,-80.035247,10.135323
9324,-79.749443,9.806412
9324,-79.749443,9.806412
9325,-79.749443,9.806412
9325,-80.2882,8.775696
9326,-80.2882,8.775696
9326,-80.2882,8.775696
9327,-80.032493,11.333024
9327,-80.032493,11.333024
9328,-80.032493,11.333024
9328,-79.877998,10.001358
9329,-79.877998,10.001358
9329,-79.877998,10.001358
9330,-79.991302,10.583252
9330,-79.991302,10.583252
9331,-79.991302,10.583252
9331,-79.883331,11.119927
9332,-79.883331,11.119927
9332,-79.883331,11.119927
9333,-79.931579,9.907502
9333,-79.931579,9.907502
9334,-79.931579,9.907502
9334,-80.054618,9.080521
9335,-80.054618,9.080521
9335,-80.054618,9.080521
9336,-79.920814,10.259964
9336,-79.920814,10.259964
9337,-79.920814,10.259964
9337,-79.920814,9.759743
9338,-79.920814,9.759743
9338,-79.920814,9.759743
9339,-79.721099,10.97358
9339,-79.721099,10.97358
9340,-79.721099,10.97358
9340,-80.007728,10.479027
9341,-80.007728,10.479027
9341,-80.007728,10.479027
9342,-79.977653,10.497437
9342,-79.977653,10.497437
9343,-79.977653,10.497437
9343,-80.071289,10.852753
9344,-80.071289,10.852753
9344,-80.071289,10.852753
9345,-80.013221,10.178818
9345,-80.013221,10.178818
9346,-80.013221,10.178818
9346,-79.721099,9.934113
9347,-79.721099,9.934113
9347,-79.721099,9.934113
9348,-80.040779,10.637154
9348,-80.040779,10.637154
9349,-80.040779,10.637154
9349,-79.827697,10.392739
9350,-79.827697,10.392739
9350,-79.827697,10.392739
9351,-79.974929,9.902535
9351,-79.974929,9.902535
9352,-79.974929,9.902535
9352,-79.996772,10.916428
9353,-79.996772,10.916428
9353,-79.996772,10.916428
9354,-79.991302,10.368348
9354,-79.991302,10.368348
9355,-79.991302,10.368348
9355,-79.904708,9.119805
9356,-79.904708,9.119805
9356,-79.904708,9.119805
9357,-79.862052,10.697037
9357,-79.862052,10.697037
9358,-79.862052,10.697037
9358,-79.994033,10.705452
9359,-79.994033,10.705452
9359,-79.994033,10.705452
9360,-79.880661,9.445488
9360,-79.880661,9.445488
9361,-79.880661,9.445488
9361,-79.9235,10.470864
9362,-79.9235,10.470864
9362,-79.9235,10.470864
9363,-79.904708,10.496621
9363,-79.904708,10.496621
9364,-79.904708,10.496621
9364,-80.057395,10.217797
9365,-80.057395,10.217797
9365,-80.057395,10.217797
9366,-80.007728,8.740723
9366,-80.007728,8.740723
9367,-80.007728,8.740723
9367,-80.004989,10.631463
9368,-80.004989,10.631463
9368,-80.004989,10.631463
9369,-79.953201,10.573304
9369,-79.953201,10.573304
9370,-79.953201,10.573304
9370,-79.920814,9.835106
9371,-79.920814,9.835106
9371,-79.920814,9.835106
9372,-80.049079,8.782807
9372,-80.049079,8.782807
9373,-80.049079,8.782807
9373,-79.910072,10.597161
9374,-79.910072,10.597161
9374,-79.910072,10.597161
9375,-79.715972,9.916169
9375,-79.715972,9.916169
9376,-79.715972,9.916169
9376,-79.642204,10.356232
9377,-79.642204,10.356232
9377,-79.642204,10.356232
9378,-79.870018,9.551026
9378,-79.870018,9.551026
9379,-79.870018,9.551026
9379,-80.09362,11.033104
9380,-80.09362,11.033104
9380,-80.09362,11.033104
9381,-80.021469,9.8639
9381,-80.021469,9.8639
9382,-80.021469,9.8639
9382,-79.950492,9.192704
9383,-79.950492,9.192704
9383,-79.950492,9.192704
9384,-79.991302,11.057381
9384,-79.991302,11.057381
9385,-79.991302,11.057381
9385,-79.904708,10.45366
9386,-79.904708,10.45366
9386,-79.904708,10.45366
9387,-79.796226,10.592255
9387,-79.796226,10.592255
9388,-79.796226,10.592255
9388,-79.915435,9.872521
9389,-79.915435,9.872521
9389,-79.915435,9.872521
9390,-79.936981,8.80761
9390,-79.936981,8.80761
9391,-79.936981,8.80761
9391,-79.862052,10.581971
9392,-79.862052,10.581971
9392,-79.862052,10.581971
9393,-79.885993,10.194977
9393,-79.885993,10.194977
9394,-79.885993,10.194977
9394,-80.071289,9.434868
9395,-80.071289,9.434868
9395,-80.071289,9.434868
9396,-79.945083,9.035149
9396,-79.945083,9.035149
9397,-79.945083,9.035149
9397,-79.759796,10.632103
9398,-79.759796,10.632103
9398,-79.759796,10.632103
9399,-79.629615,10.270348
9399,-79.629615,10.270348
9400,-79.629615,10.270348
9400,-80.090827,10.277222
9401,-80.090827,10.277222
9401,-80.090827,10.277222
9402,-79.945083,9.498581
9402,-79.945083,9.498581
9403,-79.945083,9.498581
9403,-79.78318,10.685074
9404,-79.78318,10.685074
9404,-79.78318,10.685074
9405,-79.772773,10.279053
9405,-79.772773,10.279053
9406,-79.772773,10.279053
9406,-79.76239,10.72873
9407,-79.76239,10.72873
9407,-79.76239,10.72873
9408,-79.974929,10.532715
9408,-79.974929,10.532715
9409,-79.974929,10.532715
9409,-79.953201,9.197281
9410,-79.953201,9.197281
9410,-79.953201,9.197281
9411,-79.883331,10.52414
9411,-79.883331,10.52414
9412,-79.883331,10.52414
9412,-79.522804,10.477356
9413,-79.522804,10.477356
9413,-79.522804,10.477356
9414,-79.947792,9.897072
9414,-79.947792,9.897072
9415,-79.947792,9.897072
9415,-79.819808,9.696732
9416,-79.819808,9.696732
9416,-79.819808,9.696732
9417,-79.76239,9.539071
9417,-79.76239,9.539071
9418,-79.76239,9.539071
9418,-79.977653,10.234543
9419,-79.977653,10.234543
9419,-79.977653,10.234543
9420,-79.770179,10.575219
9420,-79.770179,10.575219
9421,-79.770179,10.575219
9421,-79.985839,10.046525
9422,-79.985839,10.046525
9422,-79.985839,10.046525
9423,-80.085235,9.589425
9423,-80.085235,9.589425
9424,-80.085235,9.589425
9424,-80.007728,8.536797
9425,-80.007728,8.536797
9425,-80.007728,8.536797
9426,-80.141456,10.854561
9426,-80.141456,10.854561
9427,-80.141456,10.854561
9427,-79.983108,9.892762
9428,-79.983108,9.892762
9428,-79.983108,9.892762
9429,-79.798843,10.16877
9429,-79.798843,10.16877
9430,-79.798843,10.16877
9430,-79.961341,9.249749
9431,-79.961341,9.249749
9431,-79.961341,9.249749
9432,-79.788398,10.675538
9432,-79.788398,10.675538
9433,-79.788398,10.675538
9433,-79.870018,10.356469
9434,-79.870018,10.356469
9434,-79.870018,10.356469
9435,-79.806694,9.689599
9435,-79.806694,9.689599
9436,-79.806694,9.689599
9436,-79.835601,9.36702
9437,-79.835601,9.36702
9437,-79.835601,9.36702
9438,-79.880661,8.527314
9438,-79.880661,8.527314
9439,-79.880661,8.527314
9439,-80.19841,11.07898
9440,-80.19841,11.07898
9440,-80.19841,11.07898
9441,-80.021469,10.085824
9441,-80.021469,10.085824
9442,-80.021469,10.085824
9442,-80.002243,9.279168
9443,-80.002243,9.279168
9443,-80.002243,9.279168
9444,-79.939682,9.337311
9444,-79.939682,9.337311
9445,-79.939682,9.337311
9445,-80.209892,8.669678
9446,-80.209892,8.669678
9446,-80.209892,8.669678
9447,-79.85675,10.727486
9447,-79.85675,10.727486
9448,-79.85675,10.727486
9448,-79.961341,10.319756
9449,-79.961341,10.319756
9449,-79.961341,10.319756
9450,-79.73912,10.033387
9450,-79.73912,10.033387
9451,-79.73912,10.033387
9451,-79.76239,9.829499
9452,-79.76239,9.829499
9452,-79.76239,9.829499
9453,-80.029731,9.555886
9453,-80.029731,9.555886
9454,-80.029731,9.555886
9454,-80.049079,8.793358
9455,-80.049079,8.793358
9455,-80.049079,8.793358
9456,-79.698051,10.530137
9456,-79.698051,10.530137
9457,-79.698051,10.530137
9457,-80.074073,10.972313
9458,-80.074073,10.972313
9458,-80.074073,10.972313
9459,-79.896675,10.48198
9459,-79.896675,10.48198
9460,-79.896675,10.48198
9460,-79.936981,10.720185
9461,-79.936981,10.720185
9461,-79.936981,10.720185
9462,-80.116065,10.027222
9462,-80.116065,10.027222
9463,-80.116065,10.027222
9463,-79.985839,9.814911
9464,-79.985839,9.814911
9464,-79.985839,9.814911
9465,-79.785789,9.763367
9465,-79.785789,9.763367
9466,-79.785789,9.763367
9466,-80.07965,9.797463
9467,-80.07965,9.797463
9467,-80.07965,9.797463
9468,-79.78318,10.095009
9468,-79.78318,10.095009
9469,-79.78318,10.095009
9469,-79.953201,9.664696
9470,-79.953201,9.664696
9470,-79.953201,9.664696
9471,-80.04354,9.368844
9471,-80.04354,9.368844
9472,-80.04354,9.368844
9472,-79.632133,9.676613
9473,-79.632133,9.676613
9473,-79.632133,9.676613
9474,-79.741699,9.330819
9474,-79.741699,9.330819
9475,-79.741699,9.330819
9475,-80.002243,9.234566
9476,-80.002243,9.234566
9476,-80.002243,9.234566
9477,-79.918128,8.829468
9477,-79.918128,8.829468
9478,-79.918128,8.829468
9478,-79.752029,10.455681
9479,-79.752029,10.455681
9479,-79.752029,10.455681
9480,-80.026977,10.32293
9480,-80.026977,10.32293
9481,-80.026977,10.32293
9481,-79.945083,10.543534
9482,-79.945083,10.543534
9482,-79.945083,10.543534
9483,-80.124511,10.05378
9483,-80.124511,10.05378
9484,-80.124511,10.05378
9484,-79.939682,10.102036
9485,-79.939682,10.102036
9485,-79.939682,10.102036
9486,-79.862052,9.905938
9486,-79.862052,9.905938
9487,-79.862052,9.905938
9487,-80.09362,9.654732
9488,-80.09362,9.654732
9488,-80.09362,9.654732
9489,-79.974929,9.621483
9489,-79.974929,9.621483
9490,-79.974929,9.621483
9490,-79.907386,9.997323
9491,-79.907386,9.997323
9491,-79.907386,9.997323
9492,-80.074073,9.411194
9492,-80.074073,9.411194
9493,-80.074073,9.411194
9493,-80.018714,9.273171
9494,-80.018714,9.273171
9494,-80.018714,9.273171
9495,-79.662429,10.68145
9495,-79.662429,10.68145
9496,-79.662429,10.68145
9496,-79.926193,9.043892
9497,-79.926193,9.043892
9497,-79.926193,9.043892
9498,-79.974929,8.669442
9498,-79.974929,8.669442
9499,-79.974929,8.669442
9499,-80.04354,8.579773
9500,-80.04354,8.579773
9500,-80.04354,8.579773
9501,-80.161308,11.101159
9501,-80.161308,11.101159
9502,-80.161308,11.101159
9502,-79.840881,8.101624
9503,-79.840881,8.101624
9503,-79.840881,8.101624
9504,-79.819808,10.469864
9504,-79.819808,10.469864
9505,-79.819808,10.469864
9505,-80.247421,8.737351
9506,-80.247421,8.737351
9506,-80.247421,8.737351
9507,-79.966774,10.758797
9507,-79.966774,10.758797
9508,-79.966774,10.758797
9508,-79.80146,10.723107
9509,-79.80146,10.723107
9509,-79.80146,10.723107
9510,-79.718536,10.591797
9510,-79.718536,10.591797
9511,-79.718536,10.591797
9511,-79.775375,8.184609
9512,-79.775375,8.184609
9512,-79.775375,8.184609
9513,-80.06295,10.181885
9513,-80.06295,10.181885
9514,-80.06295,10.181885
9514,-79.80931,10.700058
9515,-79.80931,10.700058
9515,-79.80931,10.700058
9516,-80.026977,10.574715
9516,-80.026977,10.574715
9517,-80.026977,10.574715
9517,-79.695495,10.814698
9518,-79.695495,10.814698
9518,-79.695495,10.814698
9519,-79.988571,10.343552
9519,-79.988571,10.343552
9520,-79.988571,10.343552
9520,-79.910072,9.21563
9521,-79.910072,9.21563
9521,-79.910072,9.21563
9522,-80.164146,8.260651
9522,-80.164146,8.260651
9523,-80.164146,8.260651
9523,-79.918128,10.703507
9524,-79.918128,10.703507
9524,-79.918128,10.703507
9525,-79.888664,10.3023
9525,-79.888664,10.3023
9526,-79.888664,10.3023
9526,-80.09362,8.861573
9527,-80.09362,8.861573
9527,-80.09362,8.861573
9528,-80.024223,9.11541
9528,-80.024223,9.11541
9529,-80.024223,9.11541
9529,-80.107635,9.021927
9530,-80.107635,9.021927
9530,-80.107635,9.021927
9531,-79.91275,10.045166
9531,-79.91275,10.045166
9532,-79.91275,10.045166
9532,-79.87268,9.081902
9533,-79.87268,9.081902
9533,-79.87268,9.081902
9534,-79.785789,9.437493
9534,-79.785789,9.437493
9535,-79.785789,9.437493
9535,-79.862052,9.638833
9536,-79.862052,9.638833
9536,-79.862052,9.638833
9537,-79.883331,9.829133
9537,-79.883331,9.829133
9538,-79.883331,9.829133
9538,-80.121696,9.482796
9539,-80.121696,9.482796
9539,-80.121696,9.482796
9540,-79.791008,10.156281
9540,-79.791008,10.156281
9541,-79.791008,10.156281
9541,-79.848808,9.710717
9542,-79.848808,9.710717
9542,-79.848808,9.710717
9543,-80.032493,10.24334
9543,-80.032493,10.24334
9544,-80.032493,10.24334
9544,-79.966774,9.67965
9545,-79.966774,9.67965
9545,-79.966774,9.67965
9546,-80.013221,9.979523
9546,-80.013221,9.979523
9547,-80.013221,9.979523
9547,-79.698051,10.221589
9548,-79.698051,10.221589
9548,-79.698051,10.221589
9549,-79.885993,10.103631
9549,-79.885993,10.103631
9550,-79.885993,10.103631
9550,-80.218528,10.199067
9551,-80.218528,10.199067
9551,-80.218528,10.199067
9552,-79.791008,10.087693
9552,-79.791008,10.087693
9553,-79.791008,10.087693
9553,-79.988571,10.154892
9554,-79.988571,10.154892
9554,-79.988571,10.154892
9555,-79.584587,10.12893
9555,-79.584587,10.12893
9556,-79.584587,10.12893
9556,-79.540016,10.441254
9557,-79.540016,10.441254
9557,-79.540016,10.441254
9558,-79.950492,10.663414
9558,-79.950492,10.663414
9559,-79.950492,10.663414
9559,-79.875335,10.721344
9560,-79.875335,10.721344
9560,-79.875335,10.721344
9561,-79.928886,10.590561
9561,-79.928886,10.590561
9562,-79.928886,10.590561
9562,-79.894004,10.274636
9563,-79.894004,10.274636
9563,-79.894004,10.274636
9564,-80.038009,10.796563
9564,-80.038009,10.796563
9565,-80.038009,10.796563
9565,-80.232948,8.499291
9566,-80.232948,8.499291
9566,-80.232948,8.499291
9567,-79.96949,10.09282
9567,-79.96949,10.09282
9568,-79.96949,10.09282
9568,-79.996772,8.356003
9569,-79.996772,8.356003
9569,-79.996772,8.356003
9570,-79.885993,10.340485
9570,-79.885993,10.340485
9571,-79.885993,10.340485
9571,-79.939682,8.509736
9572,-79.939682,8.509736
9572,-79.939682,8.509736
9573,-79.945083,9.416443
9573,-79.945083,9.416443
