activity,CIR,FirstPathPL,maxNoise,RX_level,FPPL
NLOS,1987.0,48422.0,1865.0,-79.007469,-83.535591
NLOS,1987.0,48422.0,1865.0,-79.007469,-83.535591
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1893.0,48022.0,1807.0,-79.020561,-86.340278
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,1984.0,47855.0,1630.0,-79.231033,-82.346984
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,2044.0,48022.0,1710.0,-79.027122,-93.54071
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,1977.0,47661.0,1658.0,-78.897727,-93.538009
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,2038.0,47811.0,1816.0,-79.042472,-91.385574
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,1918.0,47960.0,2076.0,-78.910499,-84.196777
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,2118.0,48086.0,1711.0,-79.174049,-82.910362
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,1882.0,47717.0,1648.0,-78.743278,-82.684768
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2046.0,47864.0,1570.0,-79.25634,-83.669303
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2087.0,48009.0,1991.0,-78.893486,-83.143577
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2019.0,48137.0,1631.0,-78.807312,-82.921409
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2265.0,47745.0,2005.0,-78.951171,-83.542099
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2000.0,47913.0,1625.0,-78.451858,-80.563964
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2026.0,48037.0,1893.0,-78.936141,-82.76255
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2136.0,47685.0,1902.0,-78.936141,-82.368301
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2108.0,47833.0,1805.0,-78.706527,-84.705108
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2060.0,47967.0,1910.0,-78.763832,-83.069229
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2143.0,47637.0,1795.0,-78.863868,-85.401016
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2420.0,47769.0,1137.0,-78.692314,-82.233543
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2108.0,47915.0,1779.0,-78.164382,-82.531303
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2217.0,48071.0,1649.0,-78.763832,-84.061691
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2159.0,47706.0,2249.0,-78.544883,-83.491416
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,2301.0,47863.0,1520.0,-78.660011,-82.1361
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,1931.0,48023.0,1726.0,-78.383369,-82.591362
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,2297.0,47647.0,1686.0,-79.144714,-82.756721
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,1931.0,47790.0,1862.0,-79.144714,-81.682014
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2401.0,47946.0,1847.0,-79.144714,-81.831077
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,2245.0,48089.0,1484.0,-78.198616,-81.092002
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,1972.0,47727.0,1517.0,-78.490371,-81.275451
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2421.0,47899.0,1614.0,-79.053466,-82.578186
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2227.0,48020.0,2249.0,-78.16259,-83.648475
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,2403.0,47646.0,1702.0,-78.525337,-81.849037
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1972.0,47791.0,1897.0,-78.194999,-81.736961
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,1965.0,47943.0,1876.0,-79.053466,-82.41233
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2006.0,48083.0,1514.0,-79.068916,-81.288246
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2252.0,47707.0,1952.0,-78.979232,-81.466705
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2064.0,47848.0,2054.0,-78.476852,-80.92176
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,2043.0,47997.0,1907.0,-78.855438,-81.148368
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1911.0,47643.0,1884.0,-78.899856,-82.423568
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,1766.0,47756.0,1707.0,-79.189933,-81.677413
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2027.0,47897.0,1864.0,-79.53263,-81.166549
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2263.0,48054.0,1995.0,-78.933998,-81.294937
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2051.0,47685.0,2176.0,-78.455696,-82.466529
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,2303.0,47844.0,1972.0,-78.882881,-81.146102
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1937.0,47966.0,1612.0,-78.3796,-81.997253
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,1946.0,48122.0,2048.0,-79.13124,-81.603645
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,2329.0,47777.0,1953.0,-79.111106,-82.132263
NLOS,1690.0,47928.0,1713.0,-78.330841,-81.953552
NLOS,1690.0,47928.0,1713.0,-78.330841,-81.953552
NLOS,1690.0,47928.0,1713.0,-78.330841,-81.953552
NLOS,1690.0,47928.0,1713.0,-78.330841,-81.953552
