acquisition,RX_level,RX_difference,F2_std_noise,std_noise
145,-83.539169,8.380761,2.4349999199999997,24.0
146,-83.539169,8.380761,2.4349999199999997,24.0
146,-83.539169,8.380761,2.4349999199999997,24.0
146,-83.995368,9.223603,1.4869999200000001,24.0
146,-83.995368,9.223603,1.4869999200000001,24.0
147,-83.995368,9.223603,1.4869999200000001,24.0
147,-83.995368,9.223603,1.4869999200000001,24.0
147,-83.995368,9.223603,1.4869999200000001,24.0
147,-82.592399,7.138313,3.272,20.0
148,-82.592399,7.138313,3.272,20.0
148,-82.592399,7.138313,3.272,20.0
148,-82.592399,7.138313,3.272,20.0
148,-83.048316,4.859337,4.0689998,20.0
